date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,elo_home,elo_away,diferencia_elo,resultado,puntos_home,puntos_away,dif_goles_home,dif_goles_away,peso_torneo
1920-08-28,Italy,Egypt,2.0,1.0,Olympic Games,Ghent,Belgium,True,1662.0,1664.0,-2.0,H,3,0,1.0,-1.0,5
1920-08-28,Netherlands,Luxembourg,3.0,0.0,Olympic Games,Brussels,Belgium,True,1916.0,1297.0,619.0,H,3,0,3.0,-3.0,5
1920-08-28,Sweden,Greece,9.0,0.0,Olympic Games,Antwerp,Belgium,True,1696.0,1363.0,333.0,H,3,0,9.0,-9.0,5
1920-08-29,France,Italy,3.0,1.0,Olympic Games,Antwerp,Belgium,True,1529.0,1662.0,-133.0,H,3,0,2.0,-2.0,5
1920-08-29,Czechoslovakia,Norway,4.0,0.0,Olympic Games,Brussels,Belgium,True,1891.0,1569.0,322.0,H,3,0,4.0,-4.0,5
1920-08-29,Netherlands,Sweden,5.0,4.0,Olympic Games,Antwerp,Belgium,True,1916.0,1696.0,220.0,H,3,0,1.0,-1.0,5
1920-08-31,France,Czechoslovakia,1.0,4.0,Olympic Games,Antwerp,Belgium,True,1529.0,1891.0,-362.0,A,0,3,-3.0,3.0,5
1920-08-31,Italy,Norway,2.0,1.0,Olympic Games,Antwerp,Belgium,True,1662.0,1569.0,93.0,H,3,0,1.0,-1.0,5
1920-09-01,Spain,Sweden,2.0,1.0,Olympic Games,Antwerp,Belgium,True,2026.0,1696.0,330.0,H,3,0,1.0,-1.0,5
1920-09-02,Spain,Italy,2.0,0.0,Olympic Games,Antwerp,Belgium,True,2026.0,1662.0,364.0,H,3,0,2.0,-2.0,5
1920-09-03,Egypt,Yugoslavia,4.0,2.0,Friendly,Antwerp,Belgium,True,1664.0,1576.0,88.0,H,3,0,2.0,-2.0,1
1920-09-05,Spain,Netherlands,3.0,1.0,Olympic Games,Antwerp,Belgium,True,2026.0,1916.0,110.0,H,3,0,2.0,-2.0,5
1920-09-12,Uruguay,Argentina,1.0,1.0,Copa América,Viña del Mar,Chile,True,1922.0,1939.0,-17.0,D,1,1,0.0,0.0,5
1920-09-26,Sweden,Norway,0.0,0.0,Friendly,Stockholm,Sweden,False,1696.0,1569.0,127.0,D,1,1,0.0,0.0,1
1920-10-10,Sweden,Denmark,0.0,2.0,Friendly,Stockholm,Sweden,False,1696.0,1925.0,-229.0,A,0,3,-2.0,2.0,1
1920-10-24,Germany,Hungary,1.0,0.0,Friendly,Berlin,Germany,False,1660.0,1865.0,-205.0,H,3,0,1.0,-1.0,1
1921-02-12,Scotland,Wales,2.0,1.0,British Home Championship,Aberdeen,Scotland,False,1991.0,1476.0,515.0,H,3,0,1.0,-1.0,5
1921-02-20,France,Italy,1.0,2.0,Friendly,Marseille,France,False,1529.0,1662.0,-133.0,A,0,3,-1.0,1.0,1
1921-03-06,Italy,Switzerland,2.0,1.0,Friendly,Milan,Italy,False,1662.0,1543.0,119.0,H,3,0,1.0,-1.0,1
1921-03-14,Wales,England,0.0,0.0,British Home Championship,Cardiff,Wales,False,1476.0,1950.0,-474.0,D,1,1,0.0,0.0,5
1921-04-09,Scotland,England,3.0,0.0,British Home Championship,Glasgow,Scotland,False,1991.0,1950.0,41.0,H,3,0,3.0,-3.0,5
1921-05-08,Netherlands,Italy,2.0,2.0,Friendly,Amsterdam,Netherlands,False,1916.0,1662.0,254.0,D,1,1,0.0,0.0,1
1921-05-30,Japan,Philippines,0.0,3.0,Friendly,Shanghai,China PR,True,1275.0,1248.0,27.0,A,0,3,-3.0,3.0,1
1921-05-30,Philippines,Japan,3.0,1.0,Far Eastern Championship Games,Shanghai,China PR,True,1248.0,1275.0,-27.0,H,3,0,2.0,-2.0,5
1921-06-05,Hungary,Germany,3.0,0.0,Friendly,Budapest,Hungary,False,1865.0,1660.0,205.0,H,3,0,3.0,-3.0,1
1921-06-12,Denmark,Netherlands,1.0,1.0,Friendly,Copenhagen,Denmark,False,1925.0,1916.0,9.0,D,1,1,0.0,0.0,1
1921-06-19,Norway,Sweden,3.0,1.0,Friendly,Kristiania,Norway,False,1569.0,1696.0,-127.0,H,3,0,2.0,-2.0,1
1921-09-18,Sweden,Norway,0.0,3.0,Friendly,Stockholm,Sweden,False,1696.0,1569.0,127.0,A,0,3,-3.0,3.0,1
1921-10-02,Denmark,Norway,3.0,1.0,Friendly,Copenhagen,Denmark,False,1925.0,1569.0,356.0,H,3,0,2.0,-2.0,1
1921-10-09,Sweden,Denmark,0.0,0.0,Friendly,Stockholm,Sweden,False,1696.0,1925.0,-229.0,D,1,1,0.0,0.0,1
1921-10-28,Czechoslovakia,Yugoslavia,6.0,1.0,Friendly,Prague,Czechoslovakia,False,1891.0,1576.0,315.0,H,3,0,5.0,-5.0,1
1921-10-30,Argentina,Uruguay,1.0,0.0,Copa América,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,H,3,0,1.0,-1.0,5
1921-11-06,Hungary,Sweden,4.0,2.0,Friendly,Budapest,Hungary,False,1865.0,1696.0,169.0,H,3,0,2.0,-2.0,1
1921-11-06,Switzerland,Italy,1.0,1.0,Friendly,Geneva,Switzerland,False,1543.0,1662.0,-119.0,D,1,1,0.0,0.0,1
1921-11-13,Czechoslovakia,Sweden,2.0,2.0,Friendly,Prague,Czechoslovakia,False,1891.0,1696.0,195.0,D,1,1,0.0,0.0,1
1921-11-13,France,Netherlands,0.0,5.0,Friendly,Vincennes,France,False,1529.0,1916.0,-387.0,A,0,3,-5.0,5.0,1
1922-02-04,Wales,Scotland,2.0,1.0,British Home Championship,Wrexham,Wales,False,1476.0,1991.0,-515.0,H,3,0,1.0,-1.0,5
1922-02-26,Italy,Czechoslovakia,1.0,1.0,Friendly,Turin,Italy,False,1662.0,1891.0,-229.0,D,1,1,0.0,0.0,1
1922-03-13,England,Wales,1.0,0.0,British Home Championship,Liverpool,England,False,1950.0,1476.0,474.0,H,3,0,1.0,-1.0,5
1922-03-26,Germany,Switzerland,2.0,2.0,Friendly,Frankfurt am Main,Germany,False,1660.0,1543.0,117.0,D,1,1,0.0,0.0,1
1922-04-08,England,Scotland,0.0,1.0,British Home Championship,Birmingham,England,False,1950.0,1991.0,-41.0,A,0,3,-1.0,1.0,5
1922-04-17,Netherlands,Denmark,2.0,0.0,Friendly,Amsterdam,Netherlands,False,1916.0,1925.0,-9.0,H,3,0,2.0,-2.0,1
1922-04-30,France,Spain,0.0,4.0,Friendly,Le Bouscat,France,False,1529.0,2026.0,-497.0,A,0,3,-4.0,4.0,1
1922-06-11,Denmark,Czechoslovakia,0.0,3.0,Friendly,Copenhagen,Denmark,False,1925.0,1891.0,34.0,A,0,3,-3.0,3.0,1
1922-06-11,Norway,France,7.0,0.0,Friendly,Kristiania,Norway,False,1569.0,1529.0,40.0,H,3,0,7.0,-7.0,1
1922-06-15,Hungary,Switzerland,1.0,1.0,Friendly,Budapest,Hungary,False,1865.0,1543.0,322.0,D,1,1,0.0,0.0,1
1922-06-28,Yugoslavia,Czechoslovakia,4.0,3.0,Friendly,Zagreb,Yugoslavia,False,1576.0,1891.0,-315.0,H,3,0,1.0,-1.0,1
1922-07-02,Germany,Hungary,0.0,0.0,Friendly,Bochum,Germany,False,1660.0,1865.0,-205.0,D,1,1,0.0,0.0,1
1922-07-09,Sweden,Hungary,1.0,1.0,Friendly,Stockholm,Sweden,False,1696.0,1865.0,-169.0,D,1,1,0.0,0.0,1
1922-08-13,Sweden,Czechoslovakia,0.0,2.0,Friendly,Stockholm,Sweden,False,1696.0,1891.0,-195.0,A,0,3,-2.0,2.0,1
1922-08-23,Sweden,Norway,0.0,0.0,Friendly,Stockholm,Sweden,False,1696.0,1569.0,127.0,D,1,1,0.0,0.0,1
1922-09-10,Norway,Denmark,3.0,3.0,Friendly,Fredrikstad,Norway,False,1569.0,1925.0,-356.0,D,1,1,0.0,0.0,1
1922-09-24,Norway,Sweden,0.0,5.0,Friendly,Kristiania,Norway,False,1569.0,1696.0,-127.0,A,0,3,-5.0,5.0,1
1922-10-01,Denmark,Sweden,1.0,2.0,Friendly,Copenhagen,Denmark,False,1925.0,1696.0,229.0,A,0,3,-1.0,1.0,1
1922-10-08,Argentina,Uruguay,0.0,1.0,Copa América,Rio de Janeiro,Brazil,True,1939.0,1922.0,17.0,A,0,3,-1.0,1.0,5
1922-11-12,Uruguay,Argentina,1.0,0.0,Copa Lipton,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,H,3,0,1.0,-1.0,5
1922-11-19,Switzerland,Netherlands,5.0,0.0,Friendly,Bern,Switzerland,False,1543.0,1916.0,-373.0,H,3,0,5.0,-5.0,1
1922-12-03,Italy,Switzerland,2.0,2.0,Friendly,Bologna,Italy,False,1662.0,1543.0,119.0,D,1,1,0.0,0.0,1
1922-12-10,Uruguay,Argentina,1.0,0.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,H,3,0,1.0,-1.0,5
1922-12-17,Argentina,Uruguay,2.0,2.0,Copa Newton,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,D,1,1,0.0,0.0,5
1923-01-01,Italy,Germany,3.0,1.0,Friendly,Milan,Italy,False,1662.0,1660.0,2.0,H,3,0,2.0,-2.0,1
1923-01-28,Spain,France,3.0,0.0,Friendly,San Sebastián,Spain,False,2026.0,1529.0,497.0,H,3,0,3.0,-3.0,1
1923-03-04,Italy,Hungary,0.0,0.0,Friendly,Genoa,Italy,False,1662.0,1865.0,-203.0,D,1,1,0.0,0.0,1
1923-03-05,Wales,England,2.0,2.0,British Home Championship,Cardiff,Wales,False,1476.0,1950.0,-474.0,D,1,1,0.0,0.0,5
1923-03-11,Switzerland,Hungary,1.0,6.0,Friendly,Lausanne,Switzerland,False,1543.0,1865.0,-322.0,A,0,3,-5.0,5.0,1
1923-03-17,Scotland,Wales,2.0,0.0,British Home Championship,Paisley,Scotland,False,1991.0,1476.0,515.0,H,3,0,2.0,-2.0,5
1923-04-02,Netherlands,France,8.0,1.0,Friendly,Amsterdam,Netherlands,False,1916.0,1529.0,387.0,H,3,0,7.0,-7.0,1
1923-04-14,Scotland,England,2.0,2.0,British Home Championship,Glasgow,Scotland,False,1991.0,1950.0,41.0,D,1,1,0.0,0.0,5
1923-04-22,France,Switzerland,2.0,2.0,Friendly,Vincennes,France,False,1529.0,1543.0,-14.0,D,1,1,0.0,0.0,1
1923-05-06,Czechoslovakia,Denmark,2.0,0.0,Friendly,Prague,Czechoslovakia,False,1891.0,1925.0,-34.0,H,3,0,2.0,-2.0,1
1923-05-10,France,England,1.0,4.0,Friendly,Vincennes,France,False,1529.0,1950.0,-421.0,A,0,3,-3.0,3.0,1
1923-05-10,Germany,Netherlands,0.0,0.0,Friendly,Hamburg,Germany,False,1660.0,1916.0,-256.0,D,1,1,0.0,0.0,1
1923-05-21,Sweden,England,2.0,4.0,Friendly,Stockholm,Sweden,False,1696.0,1950.0,-254.0,A,0,3,-2.0,2.0,1
1923-05-23,Japan,Philippines,1.0,2.0,Far Eastern Championship Games,Osaka,Japan,False,1275.0,1248.0,27.0,A,0,3,-1.0,1.0,5
1923-05-24,Sweden,England,1.0,3.0,Friendly,Solna,Sweden,False,1696.0,1950.0,-254.0,A,0,3,-2.0,2.0,1
1923-05-27,Czechoslovakia,Italy,5.0,1.0,Friendly,Prague,Czechoslovakia,False,1891.0,1662.0,229.0,H,3,0,4.0,-4.0,1
1923-06-03,Switzerland,Germany,1.0,2.0,Friendly,Basel,Switzerland,False,1543.0,1660.0,-117.0,A,0,3,-1.0,1.0,1
1923-06-17,Denmark,Switzerland,3.0,2.0,Friendly,Copenhagen,Denmark,False,1925.0,1543.0,382.0,H,3,0,1.0,-1.0,1
1923-06-21,Norway,Switzerland,2.0,2.0,Friendly,Kristiania,Norway,False,1569.0,1543.0,26.0,D,1,1,0.0,0.0,1
1923-06-24,Argentina,Uruguay,0.0,0.0,Copa Lipton,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,D,1,1,0.0,0.0,5
1923-06-29,Sweden,Germany,2.0,1.0,Friendly,Stockholm,Sweden,False,1696.0,1660.0,36.0,H,3,0,1.0,-1.0,1
1923-07-15,Argentina,Uruguay,2.0,2.0,Friendly,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,D,1,1,0.0,0.0,1
1923-07-22,Uruguay,Argentina,2.0,2.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,D,1,1,0.0,0.0,5
1923-09-16,Norway,Sweden,2.0,3.0,Friendly,Kristiania,Norway,False,1569.0,1696.0,-127.0,A,0,3,-1.0,1.0,1
1923-09-30,Denmark,Norway,2.0,1.0,Friendly,Copenhagen,Denmark,False,1925.0,1569.0,356.0,H,3,0,1.0,-1.0,1
1923-09-30,Uruguay,Argentina,0.0,2.0,Copa Premio Honor Uruguayo,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,A,0,3,-2.0,2.0,5
1923-10-14,Sweden,Denmark,1.0,3.0,Friendly,Stockholm,Sweden,False,1696.0,1925.0,-229.0,A,0,3,-2.0,2.0,1
1923-10-28,Hungary,Sweden,2.0,1.0,Friendly,Budapest,Hungary,False,1865.0,1696.0,169.0,H,3,0,1.0,-1.0,1
1923-10-28,Czechoslovakia,Yugoslavia,4.0,4.0,Friendly,Prague,Czechoslovakia,False,1891.0,1576.0,315.0,D,1,1,0.0,0.0,1
1923-10-28,France,Norway,0.0,2.0,Friendly,Paris,France,False,1529.0,1569.0,-40.0,A,0,3,-2.0,2.0,1
1923-11-04,Germany,Norway,1.0,0.0,Friendly,Hamburg,Germany,False,1660.0,1569.0,91.0,H,3,0,1.0,-1.0,1
1923-11-25,Netherlands,Switzerland,4.0,1.0,Friendly,Amsterdam,Netherlands,False,1916.0,1543.0,373.0,H,3,0,3.0,-3.0,1
1923-12-02,Uruguay,Argentina,2.0,0.0,Copa América,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,H,3,0,2.0,-2.0,5
1924-02-16,Wales,Scotland,2.0,0.0,British Home Championship,Cardiff,Wales,False,1476.0,1991.0,-515.0,H,3,0,2.0,-2.0,5
1924-03-03,England,Wales,1.0,2.0,British Home Championship,Blackburn,England,False,1950.0,1476.0,474.0,A,0,3,-1.0,1.0,5
1924-03-09,Italy,Spain,0.0,0.0,Friendly,Milan,Italy,False,1662.0,2026.0,-364.0,D,1,1,0.0,0.0,1
1924-03-23,Switzerland,France,3.0,0.0,Friendly,Geneva,Switzerland,False,1543.0,1529.0,14.0,H,3,0,3.0,-3.0,1
1924-04-06,Aruba,Curaçao,0.0,4.0,Friendly,Oranjestad,Aruba,False,1291.0,1609.0,-318.0,A,0,3,-4.0,4.0,1
1924-04-06,Hungary,Italy,7.0,1.0,Friendly,Budapest,Hungary,False,1929.0,1680.0,249.0,H,3,0,6.0,-6.0,1
1924-04-12,England,Scotland,1.0,1.0,British Home Championship,London,England,False,1950.0,1991.0,-41.0,D,1,1,0.0,0.0,5
1924-04-21,Netherlands,Germany,0.0,1.0,Friendly,Amsterdam,Netherlands,False,1916.0,1660.0,256.0,A,0,3,-1.0,1.0,1
1924-04-21,Switzerland,Denmark,2.0,0.0,Friendly,Basel,Switzerland,False,1543.0,1925.0,-382.0,H,3,0,2.0,-2.0,1
1924-05-17,France,England,1.0,3.0,Friendly,Vincennes,France,False,1529.0,1950.0,-421.0,A,0,3,-2.0,2.0,1
1924-05-18,Switzerland,Hungary,4.0,2.0,Friendly,Zürich,Switzerland,False,1543.0,1929.0,-386.0,H,3,0,2.0,-2.0,1
1924-05-25,Argentina,Uruguay,4.0,0.0,Copa Newton,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,H,3,0,4.0,-4.0,5
1924-05-25,Uruguay,Argentina,2.0,0.0,Copa Lipton,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,H,3,0,2.0,-2.0,5
1924-05-25,Italy,Spain,1.0,0.0,Olympic Games,Colombes,France,True,1680.0,2026.0,-346.0,H,3,0,1.0,-1.0,5
1924-05-26,Uruguay,Yugoslavia,7.0,0.0,Olympic Games,Colombes,France,True,1922.0,1576.0,346.0,H,3,0,7.0,-7.0,5
1924-05-28,Switzerland,Czechoslovakia,1.0,1.0,Olympic Games,Paris,France,True,1543.0,1891.0,-348.0,D,1,1,0.0,0.0,5
1924-05-29,Italy,Luxembourg,2.0,0.0,Olympic Games,Paris,France,True,1680.0,1297.0,383.0,H,3,0,2.0,-2.0,5
1924-05-29,Egypt,Hungary,3.0,0.0,Olympic Games,Paris,France,True,1664.0,1929.0,-265.0,H,3,0,3.0,-3.0,5
1924-05-30,Switzerland,Czechoslovakia,1.0,0.0,Olympic Games,Paris,France,True,1543.0,1891.0,-348.0,H,3,0,1.0,-1.0,5
1924-06-01,France,Uruguay,1.0,5.0,Olympic Games,Colombes,France,False,1529.0,1922.0,-393.0,A,0,3,-4.0,4.0,5
1924-06-01,Sweden,Egypt,5.0,0.0,Olympic Games,Paris,France,True,1696.0,1664.0,32.0,H,3,0,5.0,-5.0,5
1924-06-02,Switzerland,Italy,2.0,1.0,Olympic Games,Paris,France,True,1543.0,1680.0,-137.0,H,3,0,1.0,-1.0,5
1924-06-04,France,Hungary,0.0,1.0,Friendly,Le Havre,France,False,1529.0,1929.0,-400.0,A,0,3,-1.0,1.0,1
1924-06-05,Switzerland,Sweden,2.0,1.0,Olympic Games,Colombes,France,True,1543.0,1696.0,-153.0,H,3,0,1.0,-1.0,5
1924-06-06,Uruguay,Netherlands,2.0,1.0,Olympic Games,Colombes,France,True,1922.0,1916.0,6.0,H,3,0,1.0,-1.0,5
1924-06-08,Sweden,Netherlands,1.0,1.0,Olympic Games,Colombes,France,True,1696.0,1916.0,-220.0,D,1,1,0.0,0.0,5
1924-06-09,Sweden,Netherlands,3.0,1.0,Olympic Games,Colombes,France,True,1696.0,1916.0,-220.0,H,3,0,2.0,-2.0,5
1924-06-09,Uruguay,Switzerland,3.0,0.0,Olympic Games,Colombes,France,True,1922.0,1543.0,379.0,H,3,0,3.0,-3.0,5
1924-06-15,Denmark,Sweden,2.0,3.0,Nordic Championship,Copenhagen,Denmark,False,1925.0,1696.0,229.0,A,0,3,-1.0,1.0,5
1924-06-15,Norway,Germany,0.0,2.0,Friendly,Kristiania,Norway,False,1569.0,1660.0,-91.0,A,0,3,-2.0,2.0,1
1924-06-29,Sweden,Egypt,5.0,0.0,Friendly,Stockholm,Sweden,False,1696.0,1664.0,32.0,H,3,0,5.0,-5.0,1
1924-08-31,Germany,Sweden,1.0,4.0,Friendly,Berlin,Germany,False,1660.0,1696.0,-36.0,A,0,3,-3.0,3.0,1
1924-09-14,Norway,Denmark,1.0,3.0,Nordic Championship,Kristiania,Norway,False,1569.0,1925.0,-356.0,A,0,3,-2.0,2.0,5
1924-09-21,Uruguay,Argentina,1.0,1.0,Friendly,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,D,1,1,0.0,0.0,1
1924-09-21,Sweden,Norway,6.0,1.0,Nordic Championship,Solna,Sweden,False,1696.0,1569.0,127.0,H,3,0,5.0,-5.0,5
1924-09-21,Hungary,Germany,4.0,1.0,Friendly,Budapest,Hungary,False,1929.0,1660.0,269.0,H,3,0,3.0,-3.0,1
1924-09-28,Yugoslavia,Czechoslovakia,0.0,2.0,Friendly,Zagreb,Yugoslavia,False,1576.0,1891.0,-315.0,A,0,3,-2.0,2.0,1
1924-10-02,Argentina,Uruguay,2.0,1.0,Friendly,Buenos Aires,Argentina,False,1939.0,1922.0,17.0,H,3,0,1.0,-1.0,1
1924-11-02,Uruguay,Argentina,0.0,0.0,Copa América,Montevideo,Uruguay,False,1922.0,1939.0,-17.0,D,1,1,0.0,0.0,5
1924-11-16,Italy,Sweden,2.0,2.0,Friendly,Milan,Italy,False,1680.0,1696.0,-16.0,D,1,1,0.0,0.0,1
1924-11-23,Germany,Italy,0.0,1.0,Friendly,Duisburg,Germany,False,1660.0,1680.0,-20.0,A,0,3,-1.0,1.0,1
1924-12-14,Germany,Switzerland,1.0,1.0,Friendly,Stuttgart,Germany,False,1660.0,1543.0,117.0,D,1,1,0.0,0.0,1
1925-02-14,Scotland,Wales,3.0,1.0,British Home Championship,Edinburgh,Scotland,False,1991.0,1476.0,515.0,H,3,0,2.0,-2.0,5
1925-02-28,Wales,England,1.0,2.0,British Home Championship,Swansea,Wales,False,1476.0,1950.0,-474.0,A,0,3,-1.0,1.0,5
1925-03-22,Italy,France,7.0,0.0,Friendly,Turin,Italy,False,1680.0,1529.0,151.0,H,3,0,7.0,-7.0,1
1925-03-25,Hungary,Switzerland,5.0,0.0,Friendly,Budapest,Hungary,False,1929.0,1543.0,386.0,H,3,0,5.0,-5.0,1
1925-03-29,Haiti,Jamaica,0.0,1.0,Friendly,Port-au-Prince,Haiti,False,1265.0,1435.0,-170.0,A,0,3,-1.0,1.0,1
1925-03-29,Netherlands,Germany,2.0,1.0,Friendly,Amsterdam,Netherlands,False,1812.0,1667.0,145.0,H,3,0,1.0,-1.0,1
1925-04-04,Scotland,England,2.0,0.0,British Home Championship,Glasgow,Scotland,False,1991.0,1950.0,41.0,H,3,0,2.0,-2.0,5
1925-04-19,Switzerland,Netherlands,4.0,1.0,Friendly,Zürich,Switzerland,False,1543.0,1812.0,-269.0,H,3,0,3.0,-3.0,1
1925-05-18,Philippines,Japan,4.0,0.0,Far Eastern Championship Games,Manila,Philippines,False,1248.0,1275.0,-27.0,H,3,0,4.0,-4.0,5
1925-05-21,France,England,2.0,3.0,Friendly,Colombes,France,False,1529.0,1950.0,-421.0,A,0,3,-1.0,1.0,1
1925-06-01,Switzerland,Spain,0.0,3.0,Friendly,Bern,Switzerland,False,1543.0,2026.0,-483.0,A,0,3,-3.0,3.0,1
1925-06-14,Sweden,Denmark,0.0,2.0,Nordic Championship,Stockholm,Sweden,False,1696.0,1925.0,-229.0,A,0,3,-2.0,2.0,5
1925-06-14,Spain,Italy,1.0,0.0,Friendly,Valencia,Spain,False,2026.0,1680.0,346.0,H,3,0,1.0,-1.0,1
1925-06-21,Denmark,Norway,5.0,1.0,Nordic Championship,Copenhagen,Denmark,False,1925.0,1569.0,356.0,H,3,0,4.0,-4.0,5
1925-06-21,Sweden,Germany,1.0,0.0,Friendly,Stockholm,Sweden,False,1696.0,1667.0,29.0,H,3,0,1.0,-1.0,1
1925-07-12,Sweden,Hungary,6.0,2.0,Friendly,Stockholm,Sweden,False,1696.0,1929.0,-233.0,H,3,0,4.0,-4.0,1
1925-08-23,Norway,Sweden,3.0,7.0,Nordic Championship,Oslo,Norway,False,1569.0,1696.0,-127.0,A,0,3,-4.0,4.0,5
1925-10-04,Hungary,Spain,0.0,1.0,Friendly,Budapest,Hungary,False,1929.0,2026.0,-97.0,A,0,3,-1.0,1.0,1
1925-10-11,Czechoslovakia,Hungary,2.0,0.0,Friendly,Prague,Czechoslovakia,False,1891.0,1929.0,-38.0,H,3,0,2.0,-2.0,1
1925-10-25,Netherlands,Denmark,4.0,2.0,Friendly,Amsterdam,Netherlands,False,1812.0,1925.0,-113.0,H,3,0,2.0,-2.0,1
1925-10-25,Switzerland,Germany,0.0,4.0,Friendly,Basel,Switzerland,False,1543.0,1667.0,-124.0,A,0,3,-4.0,4.0,1
1925-10-28,Czechoslovakia,Yugoslavia,7.0,0.0,Friendly,Prague,Czechoslovakia,False,1891.0,1576.0,315.0,H,3,0,7.0,-7.0,1
1925-10-31,Wales,Scotland,0.0,3.0,British Home Championship,Cardiff,Wales,False,1476.0,1991.0,-515.0,A,0,3,-3.0,3.0,5
1925-11-04,Italy,Yugoslavia,2.0,1.0,Friendly,Padua,Italy,False,1680.0,1576.0,104.0,H,3,0,1.0,-1.0,1
1925-11-08,Hungary,Italy,1.0,1.0,Friendly,Budapest,Hungary,False,1929.0,1680.0,249.0,D,1,1,0.0,0.0,1
1926-01-17,Italy,Czechoslovakia,3.0,1.0,Friendly,Turin,Italy,False,1680.0,1891.0,-211.0,H,3,0,2.0,-2.0,1
1926-01-24,Haiti,Curaçao,1.0,1.0,Friendly,Port-au-Prince,Haiti,False,1265.0,1609.0,-344.0,D,1,1,0.0,0.0,1
1926-01-31,Haiti,Curaçao,0.0,1.0,Friendly,Port-au-Prince,Haiti,False,1267.0,1607.0,-340.0,A,0,3,-1.0,1.0,1
1926-02-07,Haiti,Curaçao,2.0,1.0,Friendly,Port-au-Prince,Haiti,False,1267.0,1607.0,-340.0,H,3,0,1.0,-1.0,1
1926-02-14,Haiti,Curaçao,2.0,2.0,Friendly,Port-au-Prince,Haiti,False,1267.0,1607.0,-340.0,D,1,1,0.0,0.0,1
1926-03-01,England,Wales,1.0,3.0,British Home Championship,London,England,False,1950.0,1476.0,474.0,A,0,3,-2.0,2.0,5
1926-03-03,Jamaica,Curaçao,2.0,0.0,Friendly,Kingston,Jamaica,False,1435.0,1607.0,-172.0,H,3,0,2.0,-2.0,1
1926-03-28,Netherlands,Switzerland,5.0,0.0,Friendly,Amsterdam,Netherlands,False,1812.0,1543.0,269.0,H,3,0,5.0,-5.0,1
1926-04-17,England,Scotland,0.0,1.0,British Home Championship,Manchester,England,False,1950.0,1991.0,-41.0,A,0,3,-1.0,1.0,5
1926-04-18,Germany,Netherlands,4.0,2.0,Friendly,Düsseldorf,Germany,False,1667.0,1812.0,-145.0,H,3,0,2.0,-2.0,1
1926-04-18,Switzerland,Italy,1.0,1.0,Friendly,Zürich,Switzerland,False,1543.0,1680.0,-137.0,D,1,1,0.0,0.0,1
1926-04-25,France,Switzerland,1.0,0.0,Friendly,Colombes,France,False,1529.0,1543.0,-14.0,H,3,0,1.0,-1.0,1
1926-05-09,Italy,Switzerland,3.0,2.0,Friendly,Milan,Italy,False,1680.0,1543.0,137.0,H,3,0,1.0,-1.0,1
1926-06-06,Hungary,Czechoslovakia,2.0,1.0,Friendly,Budapest,Hungary,False,1929.0,1891.0,38.0,H,3,0,1.0,-1.0,1
1926-06-09,Sweden,Norway,3.0,2.0,Nordic Championship,Stockholm,Sweden,False,1696.0,1569.0,127.0,H,3,0,1.0,-1.0,5
1926-06-13,Denmark,Netherlands,4.0,1.0,Friendly,Copenhagen,Denmark,False,1925.0,1812.0,113.0,H,3,0,3.0,-3.0,1
1926-06-13,France,Yugoslavia,4.0,1.0,Friendly,Colombes,France,False,1529.0,1576.0,-47.0,H,3,0,3.0,-3.0,1
1926-06-13,Sweden,Czechoslovakia,2.0,2.0,Friendly,Stockholm,Sweden,False,1696.0,1891.0,-195.0,D,1,1,0.0,0.0,1
1926-06-20,Germany,Sweden,3.0,3.0,Friendly,Nuremberg,Germany,False,1667.0,1696.0,-29.0,D,1,1,0.0,0.0,1
1926-06-28,Yugoslavia,Czechoslovakia,2.0,6.0,Friendly,Zagreb,Yugoslavia,False,1576.0,1891.0,-315.0,A,0,3,-4.0,4.0,1
1926-07-03,Czechoslovakia,Sweden,4.0,2.0,Friendly,Prague,Czechoslovakia,False,1891.0,1696.0,195.0,H,3,0,2.0,-2.0,1
1926-07-18,Sweden,Italy,5.0,3.0,Friendly,Stockholm,Sweden,False,1696.0,1680.0,16.0,H,3,0,2.0,-2.0,1
1926-09-19,Norway,Denmark,2.0,2.0,Nordic Championship,Oslo,Norway,False,1569.0,1925.0,-356.0,D,1,1,0.0,0.0,5
1926-10-03,Denmark,Sweden,2.0,0.0,Nordic Championship,Copenhagen,Denmark,False,1925.0,1696.0,229.0,H,3,0,2.0,-2.0,5
1926-10-24,Argentina,Uruguay,0.0,2.0,Copa América,Santiago,Chile,True,1939.0,1922.0,17.0,A,0,3,-2.0,2.0,5
1926-10-28,Bolivia,Uruguay,0.0,6.0,Copa América,Santiago,Chile,True,1265.0,2015.0,-750.0,A,0,3,-6.0,6.0,5
